#node	identifier	domain_summary_url	annotation	other_names_and_aliases
Hex-A	7227.FBpp0071296	https://smart.embl.de/smart/DDvec.cgi?smart=541:Pfam_Hexokinase_1(94|290)+Pfam_Hexokinase_2(296|530)+	Phosphotransferase; Fructokinase activity; mannokinase activity; hexokinase activity; ATP binding; glucokinase activity. It is involved in the biological process described with: flight; glycolytic process; cellular glucose homeostasis	2.7.1.1,45875,69947,A9YKE5,AA391039,AAF46507.1,AAG23046.1,AAG23047.1,AAG23048.1,AAG23049.1,AAG23050.1,AAG23051.1,AAG23052.1,AAG23053.1,AAG23054.1,AAG23055.1,AAG23056.1,AAG23057.1,AAG23058.1,AAG23059.1,AAG23060.1,AAG23061.1,AAG23062.1,AAG23063.1,AAG40470.1,AAK26746.1,AAL39536.1,AAN09253.1,ABE57365.1,ABW93134.1,ABW93135.1,ABW93136.1,ABW93137.1,ABW93138.1,ABW93139.1,ABW93140.1,ABW93141.1,ABW93142.1,ABW93143.1,ABW93144.1,ABW93145.1,ACF27939.1,ACF27940.1,ACF27941.1,ACF27942.1,ACF27943.1,ACF27944.1,ACF27945.1,ACF27946.1,ACF27947.1,ACF27948.1,ACF27949.1,ACF27950.1,ACF27951.1,ACF27952.1,ACF27953.1,ADG52291.1,ADG52292.1,ADG52293.1,ADG52294.1,ADG52295.1,ADG52296.1,ADG52297.1,ADG52298.1,ADG52299.1,ADG52300.1,ADG52301.1,ADG52302.1,ADG52303.1,AF200820,AF257522,AF257523,AF257524,AF257525,AF257526,AF257527,AF257528,AF257529,AF257530,AF257531,AF257532,AF257533,AF257534,AF257535,AF257536,AF257537,AF257538,AF257539,AF315682,AW942099,AY069391,B4YWM6,B4YWN4,CG3001,CG3001-PA,CG3001-PB,CG3001-PC,CG3001-RA,CG3001-RB,CG3001-RC,DM1,DQ478934,DmelCG3001,Dmel_CG3001,EC 2.7.1.1,EU218228,EU218229,EU218230,EU218231,EU218232,EU218233,EU218234,EU218235,EU218236,EU218237,EU218238,EU218239,EU706699,EU706700,EU706701,EU706702,EU706703,EU706704,EU706705,EU706706,EU706707,EU706708,EU706709,EU706710,EU706711,EU706712,EU706713,FBan0003001,FBgn0001186,FBgn0030140,FBpp0071296,FBpp0071297,FBpp0305527,FBtr0071361,FBtr0071362,FBtr0333335,GQ307939,GQ307940,GQ307941,GQ307942,GQ307943,GQ307944,GQ307945,GQ307946,GQ307947,GQ307948,GQ307949,GQ307950,GQ307951,HEX,HEX-A,HK,HK-A,Hex,Hex-A,Hex-A%2CB,Hex-A-PA,Hex-A-PB,Hex-A-PC,Hex-A-RA,Hex-A-RB,Hex-A-RC,Hex-A:B,HexA,Hexokinase,Hexokinase A,NM_080109,NM_080109.3,NM_167194,NM_167194.2,NP_001259384,NP_524848,NP_524848.1,NP_727350,NP_727350.1,Phosphotransferase,Q1NZ60,Q9BK28,Q9GNH8,Q9GQS3,Q9W330,Q9W330_DROME,UPI0000076A9F,UPI0000083E40,dme:Dmel_CG3001,hexokinase,hexokinase A,hexokinase A, isoform C
His4	7227.FBpp0091154	https://smart.embl.de/smart/DDvec.cgi?smart=103:H4(16|90)+	Histone H4; Core component of nucleosome. Nucleosomes wrap and compact DNA into chromatin, limiting DNA accessibility to the cellular machineries which require DNA as a template. Histones thereby play a central role in transcription regulation, DNA repair, DNA replication and chromosomal stability. DNA accessibility is regulated via a complex set of post-translational modifications of histones, also called histone code, and nucleosome remodeling	2NQB,2PYO,2XYI,318846,3771854,3771893,3771908,3771935,3771938,3771941,3771947,3772096,3772113,3772129,3772172,3772211,3772254,3772314,3772317,3772319,3772325,3772509,3772519,3772666,3772708,3C9C,41773,4QLC,4UUZ,4X23,A4V2W8,AAF55080.1,AAN11126.1,AAN13612.1,AAN13613.1,AAN71603.1,AAT94446.1,AAZ66480.1,AAZ66484.1,AAZ66489.1,AAZ66493.1,AAZ66498.1,AAZ66503.1,AAZ66508.1,AAZ66513.1,AAZ66518.1,AAZ66523.1,AAZ66528.1,AAZ66533.1,AAZ66538.1,AAZ66543.1,AAZ66548.1,AAZ66553.1,AAZ66558.1,AAZ66563.1,AAZ66568.1,AAZ66573.1,AAZ66578.1,AE014297,BT001842,BT015217,BcDNA:RH52884,CAA32435.1,CAA66067.1,CAA66068.1,CG31611,CG31611-RA,CG3379,CG33869,CG33871,CG33873,CG33875,CG33877,CG33879,CG33881,CG33883,CG33885,CG33887,CG33889,CG33891,CG33893,CG33895,CG33897,CG33899,CG33901,CG33903,CG33905,CG33907,CG33909,CG33909-PA,CG33909-RA,DmelCG31611,DmelCG3379,DmelCG33871,DmelCG33873,DmelCG33875,DmelCG33883,DmelCG33885,DmelCG33887,DmelCG33889,DmelCG33891,DmelCG33893,DmelCG33895,DmelCG33897,DmelCG33899,DmelCG33901,DmelCG33903,DmelCG33905,DmelCG33907,DmelCG33909,FBgn0001200,FBgn0013981,FBgn0051611,FBgn0053869,FBgn0053871,FBgn0053873,FBgn0053875,FBgn0053877,FBgn0053879,FBgn0053881,FBgn0053883,FBgn0053885,FBgn0053887,FBgn0053889,FBgn0053891,FBgn0053893,FBgn0053895,FBgn0053897,FBgn0053899,FBgn0053901,FBgn0053903,FBgn0053905,FBgn0053907,FBgn0053909,FBpp0091154,FBtr0091913,H4,H4_DROME,H4r,His4,His4-88CD,His4:CG31611,His4:CG33869,His4:CG33871,His4:CG33873,His4:CG33875,His4:CG33877,His4:CG33879,His4:CG33881,His4:CG33883,His4:CG33885,His4:CG33887,His4:CG33889,His4:CG33891,His4:CG33893,His4:CG33895,His4:CG33897,His4:CG33899,His4:CG33901,His4:CG33903,His4:CG33905,His4:CG33907,His4:CG33909,His4:CG33909-PA,His4:CG33909-RA,His4R,His4r,Histone H4,NM_001032113,NM_001032113.1,NM_001032126,NM_001032126.1,NM_001032131,NM_001032131.1,NP_001027284,NP_001027284.1,NP_001027288.1,NP_001027293.1,NP_001027297,NP_001027297.1,NP_001027302,NP_001027302.1,NP_001027307.1,NP_001027312.1,NP_001027317.1,NP_001027322.1,NP_001027327.1,NP_001027332.1,NP_001027337.1,NP_001027342.1,NP_001027347.1,NP_001027352.1,NP_001027357.1,NP_001027362.1,NP_001027367.1,NP_001027372.1,NP_001027377.1,NP_001027382.1,NP_001262576,NP_001262576.1,NP_524352.1,NP_724344.1,NP_731927.1,NP_731928.1,P02307,P84040,Q4AB71,Q4ABE0,Q6AWN1,Q9VFH7,UPI0000000B5E,X97437,X97438,dme:Dmel_CG3379,histone H4 replacement, isoform D
Iris	7227.FBpp0077651	https://smart.embl.de/smart/DDvec.cgi?smart=531:SIGNAL(1|20)+Pfam_Baculo_F(177|462)+TRANS(466|488)+	GH26159p; It is involved in the biological process described with: oogenesis	33290,AAF51415.1,AAL39354.1,ABA60827.1,ABA60828.1,ABA60829.1,ABA60830.1,ABA60831.1,ABA60832.1,ABA60833.1,ABA60834.1,ABA60835.1,ABA60836.1,ABA60837.1,ABA60838.1,ABA60839.1,ABA60840.1,AI405987,AW941879,AY069209,CG4715,CG4715-PA,CG4715-RA,CG4715-env,DQ177366,DQ177367,DQ177368,DQ177369,DQ177370,DQ177371,DQ177372,DQ177373,DQ177374,DQ177375,DQ177376,DQ177377,DQ177378,DQ177379,Dm-cF,DmelCG4715,Dmel_CG4715,FBan0004715,FBgn0031305,FBpp0077651,FBtr0077986,GH26159p,Iris,Iris-PA,Iris-RA,NM_134726,NM_134726.2,NP_608570,NP_608570.1,Q30CP9,Q30CQ0,Q30CQ1,Q30CQ2,Q30CQ3,Q30CQ4,Q30CQ5,Q30CQ6,Q30CQ7,Q30CQ8,Q30CR0,Q30CR1,Q9VPX0,Q9VPX0_DROME,UPI000007D956,dme:Dmel_CG4715,iris
LSm1	7227.FBpp0071553	https://smart.embl.de/smart/DDvec.cgi?smart=137:Sm(11|79)+	IP04848p; It is involved in the biological process described with: RNA processing; mRNA splicing, via spliceosome; cytoplasmic mRNA processing body assembly	37413,63047,AAF46688.1,AAY54654.1,AAY54665.1,BT022238,BT022249,CG4279,CG4279-PA,CG4279-RA,DmelCG4279,Dmel_CG4279,FBan0004279,FBgn0034600,FBgn0259792,FBgn0261067,FBpp0071553,FBtr0071628,IP04848p,LSm1,LSm1-PA,LSm1-RA,Lsm1,NM_137715,NM_137715.3,NP_611559,NP_611559.1,Q4V6R8,Q9W2K2,Q9W2K2_DROME,UPI0000076275,dme:Dmel_CG4279,like Sm 1
Lsp2	7227.FBpp0088363	https://smart.embl.de/smart/DDvec.cgi?smart=701:SIGNAL(1|21)+Pfam_Hemocyanin_N(33|156)+Pfam_Hemocyanin_M(161|420)+Pfam_Hemocyanin_C(429|693)+	Larval serum protein 2; Larval storage protein (LSP) which may serve as a store of amino acids for synthesis of adult proteins	45326,69593,AAF49958.1,AAM50865.1,AI259828,AY119005,C23,CAA66371.1,CG11538,CG6806,CG6806-PA,CG6806-RA,DmeLSP2,DmelCG6806,FBan0006806,FBgn0002565,FBgn0036251,FBpp0088363,FBtr0089324,Hexamerin-2,LHP,LSP 2,LSP-2,LSP2,LSP2_DROME,Larval serum protein 2,Larval serum protein-2,Lsp-2,Lsp2,Lsp2-PA,Lsp2-PB,Lsp2-RA,NM_080077,NM_080077.2,NP_001287042,NP_001287042.1,NP_524816,NP_524816.1,Protein-1,Pt-1,Q24388,Q9VTT8,UPI0000076ABD,X97770,dme:Dmel_CG6806,larval serum protein 2,larval serum protein 2, isoform B,larval-hemolymph-protein
Madm	7227.FBpp0078371	https://smart.embl.de/smart/DDvec.cgi?smart=637:Pfam_Pkinase_Tyr(127|372)+	Nuclear receptor-binding protein homolog; May play a role in subcellular trafficking between the endoplasmic reticulum and Golgi apparatus	40710,AA802961,AA950122,AAD38665.1,AAF51961.1,AF145690,AQ073773,AX094282,BcDNA:LD28657,BcDNA:LD28657-RA,CG1098,CG1098-PA,CG1098-RA,DmelCG1098,FBan0001098,FBgn0027497,FBgn0062034,FBpp0078371,FBtr0078722,MADM,MLF1-adaptor molecule,MLF1-adaptor molecule, isoform B,Madm,Madm-PA,Madm-PB,Madm-RA,Mif1 adaptor molecule,NM_141324,NM_141324.1,NP_001303420,NP_001303420.1,NP_649581,NP_649581.1,NRBP_DROME,Nuclear receptor-binding protein homolog,Q9Y0Y6,UPI0000076DF4,anon-WO0118547.406,dMADM,dme:Dmel_CG1098
Mal-A3	7227.FBpp0087837	https://smart.embl.de/smart/DDvec.cgi?smart=574:SIGNAL(1|19)+Aamy(31|428)+	Maltase A3; Cation binding; catalytic activity; alpha-1,4-glucosidase activity. It is involved in the biological process described with: carbohydrate metabolic process; glucose metabolic process; Belongs to the glycosyl hydrolase 13 family	3.2.1.20,35826,AAF59087.2,AAM50308.1,AY119654,BI580147,CAA23493.1,CG8695,CG8695-PA,CG8695-RA,DmelCG8695,Drome_A3,EC 3.2.1.20,FBan0008695,FBgn0002571,FBpp0087837,FBtr0088758,L,Larval visceral protein L,LvpL,LvpL-PA,LvpL-RA,MAL3_DROME,Mal-A3,Mal-A3-PA,Mal-A3-RA,Maltase A3,NM_057280,NM_057280.3,NP_476628,NP_476628.2,P07192,Q9V4T8,UPI000007B4FD,V,dme:Dmel_CG8695,gene V,hdl cuticle gene cluster,mal_A3,maltase,maltase A3
Mal-A5	7227.FBpp0087828	https://smart.embl.de/smart/DDvec.cgi?smart=630:SIGNAL(1|22)+Aamy(52|449)+	Maltase A5, isoform A; Cation binding; catalytic activity. It is involved in the biological process described with: carbohydrate metabolic process	35828,AAF59085.2,AAL39303.1,AAV36953.1,ACZ94367.1,AI387644,AW940693,AY069158,BT016068,BcDNA:GH18222,CG30359,CG30359-PA,CG30359-PB,CG30359-RA,CG30359-RB,CG8689,CZ483368,CZ483369,DmelCG30359,Dmel_CG30359,Drome_A5,FBan0030359,FBgn0033295,FBgn0050359,FBpp0087828,FBpp0290175,FBtr0088749,FBtr0300953,LP11544p,Mal-A5,Mal-A5-PA,Mal-A5-PB,Mal-A5-PC,Mal-A5-RA,Mal-A5-RB,Maltase A5,Maltase A5, isoform A,NM_001169617,NM_001169617.1,NM_136538,NM_136538.3,NP_001163088,NP_001163088.1,NP_610382,NP_610382.2,Q5U124,Q5U124_DROME,Q8T0N3,UPI000007B484,UPI000007B7ED,dme:Dmel_CG30359,mal_A5,maltase A5, isoform B
Mapmodulin	7227.FBpp0289639	https://smart.embl.de/smart/DDvec.cgi?smart=363:Pfam_LRR_4(60|103)+LRRcap(123|141)+	Acidic leucine-rich nuclear phosphoprotein 32 family member A; Implicated in a number of cellular processes, including proliferation, differentiation, caspase-dependent and caspase- independent apoptosis, suppression of transformation (tumor suppressor), inhibition of protein phosphatase 2A, regulation of mRNA trafficking and stability, and inhibition of acetyltransferases as part of the INHAT (inhibitor of histone acetyltransferases) complex; Belongs to the ANP32 family	37043,A2VEM0,AA433275,AA438835,AAF57776.1,AAF57777.1,AAM48353.1,AAS93745.1,ABN49328.1,ABV53838.1,ACZ94456.1,AF217398,AN32A_DROME,AW942262,AY118324,Anp32a,B7YZR7,BI215852,BT012474,BT030189,CG5784,CG5784-PA,CG5784-PB,CG5784-PC,CG5784-PD,CG5784-RA,CG5784-RB,CG5784-RC,CG5784-RD,CT18148,CT42180,CZ478885,CZ480714,DmelCG5784,E1JGK5,FBan0005784,FBgn0025202,FBgn0034282,FBpp0086001,FBpp0086002,FBpp0112004,FBpp0289639,FBtr0086822,FBtr0086823,FBtr0113091,FBtr0300410,Mapmodulin,Mapmodulin-PA,Mapmodulin-PB,Mapmodulin-PC,Mapmodulin-PD,Mapmodulin-RA,Mapmodulin-RB,Mapmodulin-RC,Mapmodulin-RD,NM_001103891,NM_001103891.2,NM_001169713,NM_001169713.1,NM_079056,NM_079056.3,NM_166258,NM_166258.2,NP_001097361,NP_001097361.1,NP_001163184,NP_001163184.1,NP_523780,NP_523780.1,NP_725732,NP_725732.1,Q0E936,Q9V895,UPI000007C8A0,UPI0000F22C7D,anon-EST:fe3A2,anon-fast-evolving-3A2,dme:Dmel_CG5784,mapmodulin, isoform B
Mcm2	7227.FBpp0081317	https://smart.embl.de/smart/DDvec.cgi?smart=887:Pfam_MCM2_N(35|167)+Pfam_MCM_N(181|272)+MCM(275|780)+	DNA replication licensing factor Mcm2; Acts as component of the Mcm2-7 complex (Mcm complex) which is the putative replicative helicase essential for 'once per cell cycle' DNA replication initiation and elongation in eukaryotic cells. The active ATPase sites in the Mcm2-7 ring are formed through the interaction surfaces of two neighboring subunits such that a critical structure of a conserved arginine finger motif is provided in trans relative to the ATP-binding site of the Walker A box of the adjacent subunit. The six ATPase active sites, however, are likely to contribute differential [...] 	3.6.4.12,40973,66154,AA246545,AAB36617.1,AAF54207.1,AAL39847.1,AC008094,AI515560,AQ026366,AW943901,AY069702,CG7538,CG7538-PA,CG7538-RA,DNA replication licensing factor Mcm2,DmMCM2,DmMcm2,DmeMCM2,DmelCG7538,EC 3.6.4.12,FBan0007538,FBgn0011511,FBgn0014861,FBpp0081317,FBtr0081827,L42762,MCM2,MCM2-7,MCM2_DROME,Mcm2,Mcm2-PA,Mcm2-RA,Minichromosome maintenance 2,Minichromosome maintenance 2 protein,NM_057773,NM_057773.3,NP_477121,NP_477121.1,P49735,PCR3,Q9VHU2,UPI0000000F98,dMCM2,dme:Dmel_CG7538,l(3)rL074,minichromosome maintenance 2,unnamed
ND-15	7227.FBpp0297500	https://smart.embl.de/smart/DDvec.cgi?smart=101:Pfam_Ndufs5(11|89)+	NADH dehydrogenase (Ubiquinone) 15 kDa subunit, isoform A; NADH dehydrogenase activity. It is involved in the biological process described with: mitochondrial electron transport, NADH to ubiquinone	33179,59439,AAF51538.1,AAL39331.1,AAN10510.1,ACO53093.1,ACZ94133.1,ACZ94134.1,ACZ94135.1,AFH03492,AI404167,AY069186,BT081978,CG11455,CG11455-PA,CG11455-PB,CG11455-PC,CG11455-PD,CG11455-PE,CG11455-PF,CG11455-PG,CG11455-PH,CG11455-PI,CG11455-PJ,CG11455-PK,CG11455-RA,CG11455-RB,CG11455-RC,CG11455-RD,CG11455-RE,CG11455-RF,CG11455-RG,CG11455-RH,CG11455-RI,CG11455-RJ,CG11455-RK,CG3436,CG3436-RA,CG3436-RF,CT11577.2,CT36251.2,CZ476154,DmelCG11455,Dmel_CG11455,FBan0011455,FBgn0031228,FBpp0077776,FBpp0077777,FBpp0291100,FBpp0291101,FBpp0291102,FBpp0297500,FBpp0303488,FBpp0303489,FBpp0303490,FBpp0303491,FBpp0303492,FBtr0078117,FBtr0078118,FBtr0301886,FBtr0301887,FBtr0301888,FBtr0306542,FBtr0330638,FBtr0330639,FBtr0330640,FBtr0330641,FBtr0330642,GH23780p,MIP04232p,MTDROME11455,NADH ubiquinone oxidoreductase 15 kDa,NADH:ubiquinone oxidoreductase 15 kDa subunit,ND-15,ND-15-PA,ND-15-PB,ND-15-PC,ND-15-PD,ND-15-PF,ND-15-PG,ND-15-PH,ND-15-PI,ND-15-PJ,ND-15-PK,NIPM,NM_001169370,NM_001169370.1,NM_001169371,NM_001169371.1,NM_001169372,NM_001169372.1,NM_001258886,NM_001258886.1,NM_164371,NM_164371.2,NM_164372,NM_164372.2,NP_001162841,NP_001162841.1,NP_001162842,NP_001162842.1,NP_001162843,NP_001162843.1,NP_001245815,NP_001245815.1,NP_001259792.1,NP_001259795.1,NP_001259796.1,NP_722612,NP_722612.1,NP_722613,NP_722613.1,Q7K1C0,Q7K1C0_DROME,UPI0000079F92,dme:Dmel_CG11455
ND-20	7227.FBpp0073949	https://smart.embl.de/smart/DDvec.cgi?smart=221:Pfam_Oxidored_q6(95|205)+	NADH dehydrogenase (ubiquinone) activity; NADH dehydrogenase activity; quinone binding; 4 iron, 4 sulfur cluster binding. It is involved in the biological process described with: determination of adult lifespan; response to reactive oxygen species; mitochondrial respiratory chain complex I assembly; mitochondrial electron transport, NADH to ubiquinone; Belongs to the complex I 20 kDa subunit family	1.6.5.3,1.6.99.3,20 kDa,32565,58909,AA951154,AAF48552.1,AAL28941.1,AAN09378.1,AY061393,CG9172,CG9172-PA,CG9172-PB,CG9172-RA,CG9172-RB,DmelCG9172,Dmel_CG9172,EC 1.6.5.3,EC 1.6.99.3,FBan0009172,FBgn0030718,FBpp0073949,FBpp0073950,FBtr0074151,FBtr0074152,LD31474p,MTDROME09172,NADH ubiquinone oxidoreductase 20 kDa,NADH:ubiquinone oxidoreductase 20 kDa subunit,ND-20,ND-20-PA,ND-20-PB,ND-20-PC,NM_132869,NM_132869.3,NM_167476,NM_167476.2,NP_001285313,NP_001285313.1,NP_573097,NP_573097.1,NP_727921,NP_727921.1,NUKM,Q9VXK7,Q9VXK7_DROME,UPI00000817CF,dme:Dmel_CG9172
ND-23	7227.FBpp0082645	https://smart.embl.de/smart/DDvec.cgi?smart=217:Pfam_Fer4(114|134)+Pfam_Fer4(150|173)+	NADH dehydrogenase (ubiquinone) activity; NADH dehydrogenase activity; 4 iron, 4 sulfur cluster binding. It is involved in the biological process described with: mitochondrial electron transport, NADH to ubiquinone	1.6.5.3,1.6.99.3,44207,68899,AAF55234.1,AAL28388.1,AAL48541.1,AI945626,AY060840,AY070919,BI163290,CG3944,CG3944-PA,CG3944-RA,COMPLEX I: 23 kDa subunit,CZ481493,DmelCG3944,Dmel_CG3944,EC 1.6.5.3,EC 1.6.99.3,FBan0003944,FBgn0017567,FBgn0038370,FBpp0082645,FBtr0083191,GM02062p,MTDROME03944,NADH dehydrogenase (Ubiquinone) 23 kDa subunit,NADH dehydrogenase (ubiquinone) 23 kDa subunit,NADH ubiquinone oxidoreductase 23 kDa,NADH:ubiquinone oxidoreductase 23 kDa subunit,NADH:ubiquinone reductase 23kD subunit precursor,ND 23,ND-23,ND-23-PA,ND23,ND23-PA,ND23-RA,NM_079980,NM_079980.3,NP_524719,NP_524719.1,NUIM,Q8SZF2,Q9VF27,Q9VF27_DROME,UPI0000074F7A,dme:Dmel_CG3944
ND-B14.5B	7227.FBpp0302939	https://smart.embl.de/smart/DDvec.cgi?smart=116:Pfam_NDUF_C2(5|116)+	NADH dehydrogenase [ubiquinone] 1 subunit C2; Accessory subunit of the mitochondrial membrane respiratory chain NADH dehydrogenase (Complex I), that is believed not to be involved in catalysis. Complex I functions in the transfer of electrons from NADH to the respiratory chain. The immediate electron acceptor for the enzyme is believed to be ubiquinone	33528,59744,AAF51143.1,AAM50987.1,AI947135,AY119127,BI233312,BcDNA:RE29623,CG12400,CG12400-PA,CG12400-PB,CG12400-RA,CG12400-RB,CZ467937,DmelCG12400,Dmel_CG12400,FBan0012400,FBgn0031505,FBgn0063038,FBpp0077303,FBpp0302939,FBtr0077617,FBtr0329905,MTDROME12400,N4BM,NADH dehydrogenase [ubiquinone] 1 subunit C2,NADH ubiquinone oxidoreductase B14.5B,NADH:ubiquinone oxidoreductase B14.5B subunit,ND-B14.5B,ND-B14.5B-PA,ND-B14.5B-PB,NM_134906,NM_134906.1,NP_001259991,NP_001259991.1,NP_608750,NP_608750.1,Q9VQM2,Q9VQM2_DROME,UPI0000080BC1,dme:Dmel_CG12400
ND-B17.2	7227.FBpp0271901	https://smart.embl.de/smart/DDvec.cgi?smart=142:Pfam_NDUFA12(39|137)+	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12; Accessory subunit of the mitochondrial membrane respiratory chain NADH dehydrogenase (Complex I), that is believed not to be involved in catalysis. Complex I functions in the transfer of electrons from NADH to the respiratory chain. The immediate electron acceptor for the enzyme is believed to be ubiquinone	33443,59670,AAF51238.1,AAM50639.1,ACL82977.1,AF083505,AY118779,B17.2,BG632685,BcDNA:GH12382,CG3214,CG3214-PA,CG3214-PB,CG3214-RA,CG3214-RB,DmelCG3214,Dmel_CG3214,FBan0003214,FBgn0025287,FBgn0031436,FBgn0063253,FBpp0077425,FBpp0271901,FBtr0077745,FBtr0273393,MTDROME03214,N7BM,NADH ubiquinone oxidoreductase B17.2,NADH:ubiquinone oxidoreductase B17.2 subunit,ND-B17.2,ND-B17.2-PA,ND-B17.2-PB,ND-B17.2-PC,NM_001144298,NM_001144298.1,NM_134848,NM_134848.2,NP_001137770,NP_001137770.1,NP_001259944.1,NP_608692,NP_608692.1,Q8MSI7,Q9VQD7,Q9VQD7_DROME,UPI0000075DDB,anon-EST:Posey62,dme:Dmel_CG3214
ND-B18	7227.FBpp0073777	https://smart.embl.de/smart/DDvec.cgi?smart=117:Pfam_NDUF_B7(38|100)+	NADH dehydrogenase (ubiquinone) activity; NADH dehydrogenase activity. It is involved in the biological process described with: mitochondrial electron transport, NADH to ubiquinone	32434,58789,AAF48416.1,AAS15670.1,AI532875,BT011534,CG5548,CG5548-PA,CG5548-RA,DmelCG5548,Dmel_CG5548,FBan0005548,FBgn0030605,FBpp0073777,FBtr0073960,GEO07190p1,LP22717p,MTDROME05548,NADH ubiquinone oxidoreductase B18,NADH:ubiquinone oxidoreductase B18 subunit,NB8M,ND-B18,ND-B18-PA,ND-B18-PB,ND-B18-PC,NM_132765,NM_132765.1,NP_001285259,NP_001285259.1,NP_001285260.1,NP_572993,NP_572993.1,Q9VXZ0,Q9VXZ0_DROME,UPI0000078AEF,dme:Dmel_CG5548
ND-B22	7227.FBpp0080051	https://smart.embl.de/smart/DDvec.cgi?smart=144:Pfam_Complex1_LYR_2(15|129)+	NADH dehydrogenase (ubiquinone) activity; NADH dehydrogenase activity. It is involved in the biological process described with: mitochondrial electron transport, NADH to ubiquinone	34747,60782,AAF53290.1,AAL48406.1,AT12494p,AY070784,BF498129,BZ665627,BZ665628,CG9306,CG9306-PA,CG9306-RA,DmelCG9306,Dmel_CG9306,FBan0009306,FBgn0032511,FBpp0080051,FBtr0080472,MTDROME09306,NADH ubiquinone oxidoreductase B22,NADH:ubiquinone oxidoreductase B22 subunit,ND-B22,ND-B22-PA,ND-B22-PB,NI2M,NM_135798,NM_135798.2,NP_001285889,NP_001285889.1,NP_609642,NP_609642.1,Q9VJZ4,Q9VJZ4_DROME,UPI000007BFC9,dme:Dmel_CG9306
Nipsnap	7227.FBpp0074034	https://smart.embl.de/smart/DDvec.cgi?smart=273:Pfam_NIPSNAP(60|163)+Pfam_NIPSNAP(174|271)+	Nipsnap; Belongs to the NipSnap family	32573,58917,A4V4K8,AA816453,AAF48562.2,AAL28596.1,AAN09383.1,AAN09384.1,AJ249798,AW941481,AY061048,CAB56699.1,CG9212,CG9212-PA,CG9212-PB,CG9212-PC,CG9212-PD,CG9212-RA,CG9212-RB,CG9212-RC,CG9212-RD,CZ483669,CZ483670,DmelCG9212,FBan0009212,FBgn0030724,FBpp0074034,FBpp0074035,FBpp0074036,FBpp0302001,FBtr0074257,FBtr0074258,FBtr0074259,FBtr0310318,NIPSN_DROME,NM_132875,NM_132875.2,NM_167483,NM_167483.1,NM_167484,NM_167484.1,NP_001285316,NP_001285316.1,NP_573103,NP_573103.1,NP_727931,NP_727931.1,NP_727932,NP_727932.1,Nipsnap,Nipsnap-PA,Nipsnap-PB,Nipsnap-PC,Nipsnap-PD,Nipsnap-PF,Nipsnap-RA,Nipsnap-RB,Nipsnap-RC,Nipsnap-RD,Protein NipSnap,Q9U5W0,Q9VXK0,UPI0000124B14,UPI0000130402,dme:Dmel_CG9212,nipsnap, isoform F
